business_id,name,stars,latitude,longitude,cuisine,neighborhood
KbubYgqvyt9Nrgwq8PF35A,City Tap House,3.5,33.777907,-84.3845155,Gastropubs,Midtown Atlanta
82jVjluBDlNGkvJwLTuwqQ,Umai Sushi and Noodles,3.5,33.760912,-84.3646466,Chinese,Old Fourth Ward
Ns8Hw8IWj0Wws703Wo2c2Q,Walgreens,2.0,33.6563076913,-84.5132891876,Other,Princeton Lakes
ZHIyeo-APuuP2xRDP6ysGA,Mulavi Restaurant,4.0,33.780482,-84.387119,Mediterranean,Midtown Atlanta
za5Mb4HTekc70aUcBNZ9Gg,Son's Place Restaurant,4.0,33.756947,-84.3539782,Southern,Inman Park
2NpNyyFP0Fx7kst620Xcvg,Buckhead Butcher Shop,5.0,33.8367089,-84.3834655,Other,Buckhead
vO_ASm9nHe9Nz6IOAIyloA,Bharath Groceries,3.5,33.9320156244,-84.332455287,Other,Perimeter Center
2YGJ1eAW-HeSHW0avVx4qQ,Jimmy John's,2.5,33.815091,-84.3104,Sandwiches,Toco Hills
c02zdoOixfLRS0vxRZUAKg,The Club At Chops,4.0,33.8398442567,-84.3818250376,Steakhouses,Buckhead
7b1R8SdzbvJSikXIQ5z2pg,Captain D's,2.0,33.6901098,-84.489462,American (Traditional),Greenbriar
uWdp6pBB-xlisxkUvFeHGw,Willy's Mexicana Grill,3.5,33.9198998067,-84.3521225128,Mexican,Perimeter Center
wutVo9ZjFu99HAAY4IGjhw,Bon Ton,4.0,33.7730373963,-84.3803332374,Seafood,Midtown Atlanta
6EkeHDRJRoojZYRYhEHIQw,Daddy D'z BBQ Joynt,4.0,33.74706,-84.3789696,Barbeque,Oakland
BSTBdhf-F8IhZgqDNkmhOw,R. Thomas Deluxe Grill,4.0,33.804511,-84.393731,Breakfast & Brunch,Ardmore
bXK1GKcwzW76Jycux9BHSQ,Social,3.5,33.7639648,-84.3879471,Modern European,Hotel District
JgY7dDFDRLAzqHznyW66kQ,255 Tapas Lounge,3.0,33.7477683,-84.4017743,Tapas Bars,Downtown Atlanta
09F41f4eWPtpqafHPJsH6g,The lions restaurant & Hookha lounge,3.5,33.858664,-84.309164,Cafes,Other
IYKzedGE0pzSlGjUPcUy2g,McKendrick's Steak House,4.0,33.9248539,-84.3360458,Steakhouses,Perimeter Center
b8lMllt-RWGHNJCIYheLQQ,Salsa Havana,3.0,33.8085751,-84.4127911,Cuban,Buckhead
ewlpHNPB5-FFxtrZKZYACg,Ben & Jerry's Ice Cream & Catering,4.5,33.7762651,-84.3526066,Other,Virginia-Highland
nDE2RqBcjgDGZWIdnzSrtQ,Piccadilly Cafeteria,3.5,33.688532,-84.494893,American (Traditional),Greenbriar
e9RQz4EG1ThimFpZpGaGiA,Astor Court,3.5,33.839928,-84.3825594,Breakfast & Brunch,Buckhead
W4qgeKWYnnIjjG2ZGhzpvg,BrickTop's,4.0,33.8446670376,-84.3708542147,Sushi Bars,Buckhead
MB7GSlF1SzxYJfW_2VKS1g,Atlanta Best Wings,4.0,33.7410967,-84.5101958,Chicken Wings,Fairburn Mays
-pZ6a6LzN2oHuRxbpU3GoQ,Tower East-Beer Wine & Spirits,3.0,33.7472644,-84.3494954,Other,Reynoldstown
VTdvzBiT9KudfGLVi9A5DQ,Rhodes Family Bakery,3.5,33.8081696,-84.3640012,Other,Morningside-Lenox Park
_csZe6kOOIvm4-hpEtoJQw,Zun Zun,5.0,33.7409257816,-84.346457255,Cuban,East Atlanta
vdjzMgnuWrxYnywghyjwXA,Lee's Bakery,4.0,33.8600684008,-84.3088930037,Sandwiches,Other
GfSUPCem6dslmRpnMi3O_A,Rise and Revelry,3.5,33.8373022622,-84.3776528667,American (New),Buckhead
K2Jwxz449Vl0bg5W2DPk3A,Atlantis Restaurant & Lounge,2.5,33.810411,-84.3674676,Mediterranean,Piedmont Heights
CVKjgWvP2PrmoygJJKYWKQ,Sokome,4.5,33.7558768616,-84.391261898,Korean,Fairlie-Poplar
yGEfsp-66ThUjlgRCe-_6w,gusto!,4.0,33.8736649,-84.380218,Fast Food,Buckhead
_ecM0OUXnNOjB6CMnldDtg,"The Sun Dial Restaurant, Bar & View",3.5,33.759349,-84.388573,American (New),Peachtree Center
q3hRmfYqFtRDxjksBkCPwg,Bantam & Biddy,4.0,33.6409696285,-84.4324135662,Southern,Other
x59ZIvWuyELtP9VeBjnB3w,mouth of the south,3.5,33.749399155,-84.3679643246,Sandwiches,Cabbagetown
AgIPILQpdrrHP8pQSBzQ6g,El Toro,3.0,33.915638,-84.378648,Mexican,Other
-9Wf7fUFcwC-3gEBc9iapw,Zaxby's Chicken Fingers & Buffalo Wings,2.5,33.772519,-84.373454,Chicken Wings,Old Fourth Ward
dQE5Phtua9QHp0Pdt68dMQ,Fresh 4 U Mediterranean Cafe,4.0,33.8077079329,-84.3933651231,Mediterranean,Buckhead
XB2jYx4xzG6qvOCbZ0YdXA,Copeland's Cheesecake Bistro,2.5,33.7927662601,-84.3966999311,American (New),Atlantic Station
2zsfoulPXlUZm-bLo2Y0Hw,Mustard Seed,3.0,33.641601,-84.429265,Barbeque,Other
aUIK3MIz0R2ad5A3C1S5aw,Luckie Food Lounge,3.0,33.765005,-84.395784,American (New),Downtown Atlanta
-CHazLwo2j2G8gWEZN53hA,Eclipse Di Luna,4.0,33.8319276411,-84.3617050196,Spanish,Buckhead
y2TYvUev2Y-EKi7NqMceCQ,Roll Me,3.5,33.7564594,-84.3876165,Japanese,Hotel District
PiW1MZG9v2rv_MP3Jm2XXQ,Clairmont Cafe,5.0,33.8485918,-84.3140173,Korean,Other
aO-aOv7ULTr0LmboetdFjg,Burger King,2.5,33.8208934,-84.3876306,Burgers,Buckhead
fr3xzZkTi7CNpan1l6m6qA,Thelma's Kitchen,4.0,33.7556977,-84.3777603,Soul Food,Sweet Auburn
gx27Mnz832jPDDtslPzvxg,Wadada Healthy Market and Juice Bar,4.5,33.737861,-84.4165109,Vegetarian,West End
s6T621i3GuGaIQXPm_Rh8w,The Wing Shack ATL,2.0,33.743984,-84.403906,Barbeque,Downtown Atlanta
rv2_jpzHnIYzq8_tHVrL1g,Chuck's Famous,3.5,33.77667,-84.38945,Sandwiches,Midtown Atlanta
_hjRY7acpqDEpjCzMEa5dw,Dt New Orleans Seafood Market,3.5,33.7517316,-84.48573,Seafood,Harland Terrace
8-Z8KokLH--CXZu3HhIiTw,SoulBox,4.0,33.7409036,-84.413081,Soul Food,West End
xbIQWNwe11OC45ukd7M6bg,Royal Package Store,4.5,33.900278,-84.379823,Other,Other
J-BYhfx9pr-msDPH0BUB9A,Subway,2.0,33.724444615,-84.507873481,Sandwiches,Other
sChZ-VSvRaPLgpd7yffWfQ,Tiff's Treats,4.5,33.8793933,-84.4637555,Other,Cumberland
QMm_GT3hNnqbZc81jS88Jg,Farm Burger,4.0,33.7864572775,-84.3890812621,Gluten-Free,Midtown Atlanta
WOdH1o9QsEmY9kSWdfQkAg,Jimmy John's,3.0,33.7653662,-84.3882896,Delis,Hotel District
9jNKTDOlZHTPZR20uWnLsw,Tin Drum Asiacafé,2.5,33.7558930811,-84.3889897126,Thai,Fairlie-Poplar
gf0SjJLWharRYE3WGSR5dA,Urban Flats Flatbread & Wine,3.5,33.823073,-84.367726,American (New),Buckhead
5eLSPamXj-ElQjyKnjOGmQ,Thai Diner,4.0,33.8719109,-84.4578587,Thai,Cumberland
sTyWeYN2zSp-bO9A1gPJnA,Zaxby's Chicken Fingers & Buffalo Wings,3.0,33.8741613476,-84.3812280893,Fast Food,East Chastain Park
UOOr9iHcv-UvaUErlvz_OQ,3350 Poke Cafe,3.5,33.847639,-84.3681861,Breakfast & Brunch,Buckhead
tY2oD_4JzNKtJQj1kVNecw,Good Measure Meals,4.0,33.809122,-84.382741,Other,Buckhead
HkV1JrbeBHhDutCFx_8o2A,Honey Bubble,4.0,33.7741471,-84.3611364,Asian Fusion,Virginia-Highland
5AIPN1IJPbpGsEByRePl0A,Piece of Cake,4.0,33.812558,-84.430265,Other,Buckhead
C_xojpu430EaKIOLUE8pqA,Cafe Posh,4.5,33.8407921,-84.379783,Mediterranean,Buckhead
ZwrydO8Xw1rXmlnxPVcpdg,FINA at Wild Heaven,2.5,33.730067,-84.418859,Mexican,West End
g3jCqJimWrWjvGqGtlI3VA,Flying Biscuit Cafe,3.5,33.8505881,-84.4291439,Breakfast & Brunch,Randall Mill
TO4MJKY0N53xCjCJIONvPQ,Einstein Bros Bagels,2.5,33.829308,-84.331611,Other,Other
yVJsBe9BvYajlB5yZ-kN9w,Havana Grill,3.5,33.826734,-84.321712,Cuban,Briarcliff Heights
L7E9vWuFu1FV48YtRBesZw,Whole Foods Market,4.0,33.7861529,-84.3885287,Other,Midtown Atlanta
A-fyxw5z4xkV5-KFKuq_8A,Ted's Montana Grill - Cumberland Mall,3.5,33.880581,-84.468316,American (Traditional),Cumberland
s7baMoiG1821_3NblCfK6w,RA Sushi Bar Restaurant,3.0,33.783569,-84.3844417067,Sushi Bars,Midtown Atlanta
P73xBU6b0J0-f27RZRQf-Q,Continental seafood,4.0,33.775458,-84.4704042,Seafood,Center Hill
_BBmlaBt5gKGcbch63tOfg,Walmart Supercenter,2.0,33.7190179,-84.3129485,Other,Other
fcRmKVz-bBQBbWB1jlg2qA,Spanish Harlem,3.5,33.7546043396,-84.3791351318,Latin American,Hotel District
1h3PYFnGPU62G6ct_If9-w,Callie's Hot Little Biscuit,3.5,33.7825408593,-84.3545672847,American (Traditional),Virginia-Highland
ZDqXUa-ZnoS4xqqtWc8KUg,Moes and Joe's Tavern,4.0,33.78293,-84.354176,American (Traditional),Virginia-Highland
uKRiPoY6BtVMF7UEQCcXUQ,683 Bar & Bistro,2.5,33.7731878,-84.3844791,American (Traditional),Midtown Atlanta
WYiGRqG-549tOHdbwnzOPA,Nordstrom Cafe,4.0,33.9224927,-84.3387117,Cafes,Perimeter Center
OIQzijmM4GEYTFfZWkgADQ,La Vida,3.0,33.788407,-84.443269,Mexican,Rockdale
skNHi2lqpcb4YCQGnN4E4g,CVS Pharmacy,1.0,33.752325,-84.466743,Other,Florida Heights
2XtxRHxAxwIVeJx5Cl9RSA,The Cajun House,3.0,33.821496,-84.456032,Cajun/Creole,Bolton
yXfJxH4chQ83IoPkb4vIHQ,JR Crickets Briarcliff Rd,2.5,33.84849,-84.25732,Chicken Wings,Northlake
kkgXCsbYVbHoia9Pr214tQ,Pho 24,3.5,33.8775326685,-84.293369,Vietnamese,Other
kAQ91NGtE6ZQift0wxRoVQ,Houston's Restaurant,3.5,33.8134575,-84.3927643,American (New),Buckhead
OKkPmroLaQfiXP8HwiFzKA,The Earl,4.0,33.7409626,-84.3459272,American (New),East Atlanta
TFvbZJH_9rLbQ910ekq7Cw,The Vitamin Shoppe,4.0,33.9292379217,-84.3474265869,Other,Perimeter Center
5Rl7r58m3IQF2_LAo-hhJQ,Island Vibes Caribbean Grill,4.0,33.6599272707,-84.4102697074,Caribbean,Other
VhiYI8yVh6gA5vB4loMSBg,Willy's Mexicana Grill,3.5,33.816778,-84.39074,Fast Food,Buckhead
CCqioKDimWSCkXK9xr0Lcg,Strippaggio,4.5,33.7489954,-84.3879824,Other,South Downtown
JuvWJSmKAxvBCUvAsX6e5g,Firehouse Subs,3.0,33.880765,-84.4624761,Fast Food,Cumberland
w6YR9y4t_BjA7tt01JReNg,Amorino Gelato,4.5,33.837857,-84.380523,Other,Buckhead
7j9s9Of-s44vAvlUPrVKIA,King of Pops Window,4.5,33.7637203,-84.3586822,Other,Inman Park
Ct3gBhUFzVgIfuR3lPIlFA,La Madeleine,3.0,33.8656077,-84.4685685,French,Other
e-10Ujyt8cMHqHn0frKp7A,Mac's Beer & Wine Midtown Liquor,4.5,33.780856,-84.387781,Other,Midtown Atlanta
MvxxYRJLMno-WzlOMnx5yQ,Burger 21,3.5,33.8712644,-84.3810643,Burgers,East Chastain Park
jJuJmAWEEHBIjvd6Z56emw,Raduni Indian Cuisine,4.0,33.8629646682,-84.2886509746,Indian,Other
snCG91EwXruY7u2Zszb4ww,Buckhead Club,4.0,33.8472023642,-84.3685962335,Other,Buckhead
ETdIFA1A-xY1_HOol2K78g,The Downwind Restaurant and Lounge,4.0,33.877317,-84.304296,Burgers,Other
eZ_HYhkvo-4jeeA1IDC_yg,Subway,3.5,33.919984,-84.3522938,Sandwiches,Perimeter Center
aPz4iE_IorPXg7SBxjCJiQ,Taqueria Taquito Express,4.0,33.8864694,-84.3155793,Mexican,Other
wQI3KOReMwCycL-hMvL3Sw,Kale Me Crazy,4.5,33.7927506,-84.3525207,Salad,Morningside-Lenox Park
tU0JJMhaGLfimacWRAQHVg,Pacific Rim Bistro,3.5,33.762348,-84.385888,Sushi Bars,Hotel District
eiVXI7fUwwj3M00cSSTIKw,Bell Street Burritos,3.5,33.7995163,-84.4160022,Mexican,Berkeley Park
4zViEsupemIkBLIZGsgMzw,Ticonderoga Club,4.5,33.7565306825,-84.3639687914,American (Traditional),Inman Park
5UHnmKRN41qHbE-5CnD3dQ,The Beer Growler,4.5,33.890154,-84.380768,Other,Other
UU2rGqY9_o5qbhoRmx7S8A,The Majestic Diner,3.5,33.7736624,-84.3536731,American (New),Poncey-Highland
ak_tdbOUJOa9E78wCvigZQ,Papa John's Pizza,3.0,33.926298,-84.381745,Pizza,Other
VJ-EhM1_HRHjihjtHDqLoA,Drink Art,4.5,33.7490928,-84.4019989,Vegan,Downtown Atlanta
FFTovt1Ab3lXWD_NwIRdSA,Teavana,3.0,33.9232565,-84.3400292,Other,Perimeter Center
LMwhhGnMtqk_zgPMprVxiw,China King,3.0,33.6874013,-84.4878022,Chinese,Greenbriar
tcn5rNJcDMoLdbROJjCvJQ,Tavernpointe,4.0,33.7972634515,-84.3883429127,Breakfast & Brunch,Midtown Atlanta
mkkq9DSrQsJIcgWJtud11w,Porkman's Table,5.0,33.795884,-84.400587,Pop-Up Restaurants,Midtown
1u-j0VGVZhvKi5rvxKouKg,Tech Taco,2.5,33.781868152,-84.4048069514,Mexican,Home Park
BQdYTDlTIJ19bcf1IMfzew,Viet Tofu,3.0,33.8843141914,-84.2880408512,Vietnamese,Other
SgICz4SunLJSYQpC3z0Vig,The Factory Bar + Grille,3.5,33.8114434,-84.4754645,Southern,Riverside
4NtLqqnDPJjeCbrys1zpdw,West Egg Café,4.0,33.7843740596,-84.4121883772,Sandwiches,Home Park
Zn14Th-Uu0G8w0ilVByCOg,Touch of India Tandoori Restaurant,3.0,33.8141566,-84.3091767,Indian,Toco Hills
k5kyaGPABmc8GQg1oJJcrQ,Beni’s Cubano - Downtown,4.5,33.7602091,-84.3870153,Cuban,Peachtree Center
ry-HJVy23bKXE5AnD0Gbww,Boars Head Cafe,3.0,33.6415659824,-84.4391163176,Delis,Other
yD2tSn4Nu6p8OpJCxvz7aw,Cacao Chocolate Buckhead,2.5,33.837919,-84.3807916,Other,Buckhead
7Ds9BoSgvpqXuakc1pO43Q,Saxbys Coffee,2.5,33.7528683603,-84.3863642365,Fast Food,Downtown Atlanta
iiphWG1-LqakdOcFd3_M6w,Busy's Shave Ice & Coffee,4.5,33.7817602,-84.3686727,Other,Midtown
B_Y0i87xAB9DuMd8cbhH5Q,Fishook Grille,3.0,33.7929967983,-84.3971312729,American (New),Atlantic Station
Ho9xCRoaQnhz5wyu849hYQ,Publix,4.0,33.8141059,-84.3100767,Other,Toco Hills
g_g7V7MVHRQIVOTc8ciQWQ,Great Harvest Bread,5.0,33.8171087,-84.3351579,Other,Lavista Park
fQxrH0Wr7qnyUZmwNYu_oA,Empire Diner,3.5,33.9166503,-84.3792125,Diners,Other
1NNDLQOc_ccLkyJL9c2oRg,Savage Pizza,4.0,33.767331,-84.349407,Pizza,Inman Park
nk5AOPZsUt7StJgpyyhyNQ,Piu Bello,4.0,33.9034336606,-84.4606124081,Italian,Cumberland
hW919X7IJph_nvelujNpZg,Taziki's Mediterranean Cafe,2.5,33.8453647556,-84.3611944535,Mediterranean,Buckhead
ZEYhVZsJGJZb-lVsdukL8A,Chin Chin 5,2.5,33.9195355,-84.3525657,Chinese,Perimeter Center
gkmsxrjFRC1OL1KQsjoNbw,Villa Vino,3.0,33.842272,-84.379221,Italian,Buckhead
O4KEt-WkqqQiSJlA2Ju7gQ,Fortune Cookie,3.5,33.8265773256,-84.3333768377,Chinese,Other
GnDYRdheF_MWB5rgT29TUw,Ideal Sportsbar,4.0,33.7028087,-84.384533,Seafood,Lakewood Heights
JCrOecBzQYG2v9lzes5gyw,Seafood On The Crest,3.0,33.685083,-84.310032,Other,Other
NQoLb6c4eYKRhB96p09GMw,Poke Nooke,4.5,33.8705018,-84.3796266,Japanese,Buckhead
f_ZMyBmqZZKH6VLg4QfOZA,La Costilla Grill,3.5,33.8586213,-84.3090844,Mexican,Other
BWcserrn-VAvcWufKnsP_Q,Twisted Soul Cookhouse & Pours,4.0,33.7898178,-84.4248983,Southern,Blandtown
OK10DklrEE8xU1mWK9-yFQ,Elleven45 Lounge,2.0,33.8120206,-84.3927099,Tapas Bars,Buckhead
l-DJ--o2eGZcuaWP_6illA,Gotta Have It,2.0,33.7504194,-84.3923586,Other,South Downtown
HsJhO6igOfF0f8cLcfNEjQ,Mellow Mushroom,3.5,33.9000973,-84.4488541,Pizza,Cumberland
oHGruXffHZGRHQDtnUAWjA,Rock 'N' Taco,3.5,33.84369,-84.379008,Tapas Bars,Buckhead
Ac4IUPQfgyLSUq28dytyqA,Publix,3.0,33.8509735057,-84.3597171074,Other,Buckhead
c63eqhwKRfda-RfMQ3ttzg,Terrapin Tap House,2.5,33.6409418314,-84.4292877,Southern,Other
xfcO_djoiAESWonowc-Now,Delia's Chicken Sausage Stand,4.0,33.7764737,-84.407315,Food Stands,Marietta Street Artery
rW7hFFE77jymMGG5_YSMvw,Soujourner's Cafe,2.5,33.6398948367,-84.4257810508,American (Traditional),Other
hig_eKWpY8PVoUp22sLNvg,Burger King,1.5,33.7234,-84.349188,Burgers,East Atlanta
4mz5ugxvaSN-rXLiCsL7AA,GNC,4.5,33.774207,-84.365927,Other,Midtown Atlanta
oPoBBnSQlil1SWkX802asA,Momonoki,4.0,33.779797,-84.390193,Tapas/Small Plates,Midtown Atlanta
uzfIE8ri5pTmBufsVRtYxA,Stan's Smoke Signals Barbecue,4.0,33.778164,-84.475179,Other,Brookview Heights
0B3AgVU9yn24SOhTwj8dpA,Starbucks,3.0,33.846934,-84.36256,Other,Buckhead
udc0i4tdthAKSKAhchMpfA,Elmyriachi,3.5,33.7525251,-84.3237806,Mexican,Kirkwood
ER8ftSB5ohKFMTZwFczdRQ,The Canteen,4.0,33.777447,-84.389122,Food Court,Midtown Atlanta
uceqP-FfD4tE5BK4lQWN3Q,Aurora Coffee,4.0,33.7817269,-84.3543679,Other,Virginia-Highland
08si3xfG8OTFEpU-dNsRPA,The Burger Club,3.0,33.8649814,-84.4666737,Seafood,Other
aoTKnxByySFZzzweB2umoQ,Caffé Bella,4.0,33.7898178,-84.4248983,Other,Blandtown
jrg5FDPGm7ndpJtZShcjOQ,P.F. Chang's,2.5,33.8811404,-84.4686149955,Gluten-Free,Cumberland
u0MJq6N7PsRGE_T8HjZfrQ,Club Ellery's,4.0,33.7066134,-84.4553778,American (New),Campbellton Road
DAe26UI1BErkByp_PtU3og,Teriyaki Experience,1.5,33.6408586,-84.4436401,Japanese,Other
xzpiWdfwqF-8lDpAjAzdCg,KFC,2.0,33.8572519952,-84.3123,Chicken Shop,Other
F7-wHOITGTJ18fT6LeGF3A,The Clubhouse,3.0,33.8467259,-84.3624199,American (New),Buckhead
fGX3mHaDOABOypmbpVqq8w,Milk & Honey,3.0,33.788597,-84.423023,Breakfast & Brunch,Blandtown
DZhsuc9wWX9URHn1wJ4PBA,Hong Li Chinese Restaurant,3.5,33.811607,-84.425025,Chinese,Buckhead
kZqCSoX-YQbWpYjjA3ghwA,Waffle House,2.5,33.752834083,-84.3909305106,Diners,South Downtown
7BaPMzZNBql764Pw6xre6g,WaterHaven Restaurant,3.5,33.7773227,-84.3894847,American (New),Midtown Atlanta
6nxOs-APvL7v55Xo_EsLVw,Southern Baked Pie Company,4.5,33.86574,-84.467141,Other,Other
qPY-j6A5GjdL6eQxsyXErw,Kevin Gillespie's Gamechanger,3.5,33.7556317,-84.401696,Food Court,Downtown Atlanta
sFpZehmQn1461uu8-LVXGg,Honey Baked Ham Company,3.5,33.8803788141,-84.4597323744,Cafes,Cumberland
t0AkT5PcjUYuwOQx5czSkw,Starbucks,2.0,33.640136,-84.432686,Other,Other
67XNF90xCi7vrj0SamqYVQ,Endulge Cupcake Boutique,4.0,33.733972,-84.3499886,Other,Ormewood Park
YROzSiNnp60iPnqNrj34DA,Garcia's Mexican Restaurant,2.5,33.9226761,-84.3151501,Mexican,Other
0E7k_2XYfr9JNBWXfS2VoQ,Sub Zero Nitrogen Ice Cream,3.5,33.7615281881,-84.3948337503,Other,Centennial Park District
G5xZjhL9Wl8wcGjzLkR4Zg,Cultured South,4.5,33.7318652,-84.4220673,Cafes,West End
_BNuP4qFCrUxBt2dGpUMaA,Baraka Shawarma,4.5,33.7563582,-84.3908778,Mediterranean,Fairlie-Poplar
vffGF-dR3Yyy7uekPR2Z0Q,Metro Deli Soul Food,4.0,33.7540215,-84.379914,Delis,Downtown Atlanta
24k9kGigQDpQ125ZHVrLNw,Spice Bistro,3.5,33.7475225,-84.326697,Breakfast & Brunch,Kirkwood
Ri4MVLTVHm-YOuvhF7RcKg,Little Cafe Paris,3.0,33.720786,-84.326517,French,Other
gUHpQYwW_fd0l0hcE2i6Dg,10th & Piedmont,3.5,33.781649,-84.380391,American (New),Midtown Atlanta
IPcqCRAKUPBQx4c9cflmYQ,New Dragon Chinese & Thai,3.0,33.8108706,-84.425924,Chinese,Buckhead
Q6JlkIB2zCR0z8hmkJuGqw,QuikTrip,3.5,33.7780871,-84.3838967,Breakfast & Brunch,Midtown Atlanta
VlEXNDVrwZQ-4toZZLJR0w,H&F Bottle Shop,4.5,33.819935,-84.386533,Other,Buckhead
YmKz8UzRgJWWLTtA_-CtDQ,The Village Jerk Cafe,3.5,33.7400979,-84.3459398,Cuban,East Atlanta
yo76FRbLz3E0F8ZsqOibyA,Jersey Mike's Subs,3.0,33.639574281,-84.4327137282,Fast Food,Other
mUDADdNKtOpUWAxExee2hw,Bell Street Burritos,3.5,33.7554587314,-84.3894195557,Mexican,Fairlie-Poplar
-EzfZm6rTohZdD9tfQaMyA,New York Pizza Exchange,3.0,33.865897,-84.469361,Italian,Other
1HoYv24pyLrUzhpEZwf3TQ,Uncle Maddio's Pizza,2.5,33.640796,-84.442668,Pizza,Other
KQD_x_znvAfFJhQfKquesw,Sumo Hibachi & Wings,4.0,33.8586058,-84.312404,Japanese,Other
rGYog_qH-4HYiUspjw0MQA,H&F Bread Co,4.0,33.7968285,-84.4337598,Other,Hills Park
68GGcb7i4SaDH8aVQHDJ1A,Munch,3.5,33.752432,-84.395216,Food Stands,South Downtown
nSy2ozEBcEcAVoQKmvY6Tw,FIGO Pasta - Edgewood / L5P,3.5,33.7586089802,-84.3489823022,Italian,Edgewood
amBO1y1h9dZWmpQYpHqMSw,Revelator Ponce City Market,3.0,33.772597,-84.3655413,Other,Old Fourth Ward
pyVLBVyZLjp-2f-lTE6pLQ,Jittery Joe's,3.5,33.758632,-84.387168,Other,Peachtree Center
EDm3EkIja4aNbCcxC8RKDw,Wayback Burgers,4.0,33.8852192,-84.2484187,Burgers,Other
ROa5tRU4lUn1ffu0HpTC8Q,The Letterbox,4.5,33.757101775,-84.3881696716,Other,Fairlie-Poplar
ux7x7YeKepf1LCUdjUsbkQ,Big Daddys Dish,4.0,33.6033308797,-84.4728007168,Soul Food,Other
r1B9Lao8InUBewTepqoMQg,Mama Fu's Noodle House Inc,2.0,33.8076078,-84.393459,Asian Fusion,Buckhead
Z8TRED5BLUk2KmhzAM0tRA,A-Town Wings,4.0,33.6822917,-84.4073971,American (New),Perkerson
4rp5TmzOMW3Tl-8gThdBiQ,Dunkin' Donuts,3.0,33.7739741,-84.3657741,Other,Midtown Atlanta
Y4qdvDGPzjsY_KXmTx0Azg,Smash Kitchen & Bar,3.5,33.8704076492,-84.3367387864,American (New),Other
mnQKrR7e_7v4-Bbs69xcxg,Which Wich,2.5,33.801004,-84.328521,Sandwiches,Other
Pwk2GhstDAddOTs7NUKB3w,Origin Market,4.5,33.7518536,-84.3915327,Breakfast & Brunch,South Downtown
np6FQm-GH2TKicO8LrgLAg,The Castle,4.0,33.788131,-84.38466,Other,Midtown Atlanta
8HXijvCIDDcFIZQSQcM_8Q,Land of a Thousand Hills Coffee,4.0,33.793186,-84.3955146,Cafes,Atlantic Station
QglsetkGt6NlFUZ_kRaw5g,American Deli,3.5,33.688849,-84.489042,Comfort Food,Greenbriar
vmWuiAGLu_HK3_vm0SXc8Q,Swapna Indian Cuisine,3.5,33.8879541,-84.472801,Indian,Other
Y5RDZf-7gSHnt2w0HUb2Tg,Revelator Westside,4.0,33.7860713,-84.4108453,Cafes,Home Park
1zAZflAKmuOlWVYp_-PVUA,Buckhead's Best Wine & Spirits,3.0,33.84809,-84.430173,Other,Buckhead
clZwU08PP95oRxc-UrKhFA,Artistry,2.5,33.7804741,-84.3843135,American (New),Midtown Atlanta
zgYBiQwvFoEenGpN-fFD2w,Tokyo Grill,3.5,33.8150245081,-84.310541153,Japanese,Toco Hills
c4M_zmOnC2eaaqD9WcptPQ,Bento Hut,3.0,33.7497612994,-84.3784135028,Asian Fusion,Sweet Auburn
k9PP08rG4V9leGqpfZ_rkg,Cacao,4.0,33.7925875,-84.337173,Other,Other
MIwaVkUOTgVUsxbhpgsJ8A,Target,3.5,33.9305,-84.3413,Other,Perimeter Center
BnYkcPpozoEFiIM1xVFVqA,Cheezies Pizza,3.0,33.858655,-84.3091746,Pizza,Other
X61Is14DjGAF04d6v2R66Q,Candytopia,4.0,33.8516403,-84.3596269,Other,Buckhead
TSxdVJQIDR7fqPzAzlT79A,East Pole Coffee Co.,4.5,33.8104957,-84.3785867,Cafes,Buckhead
DvSlW7k24A5fVh17foLiaA,2990 Nola Cafe,4.0,33.8586213,-84.3090844,Comfort Food,Other
lLYv-iRpgCzMVbm7mLd8Iw,The Crab Spot,2.5,33.919706,-84.2833734,Cajun/Creole,Other
Xp1IlR1JexKGeO3H1fGcOg,Yalla,2.5,33.777443,-84.3891231,Middle Eastern,Midtown Atlanta
fqV69Yo-cImIqsOvxVpDZw,Donetto,4.0,33.78133,-84.413902,Italian,Home Park
5ORt9OWp4Jaq9dLO0zQu5g,Bonefish Grill,3.5,33.8014003257,-84.327730877,Seafood,Other
rnu8-Nv0jZo5IIikJf0LUg,Gordon Biersch Brewery Restaurant,3.0,33.7778650435,-84.3845102707,American (New),Midtown Atlanta
LohZ2DVVEJvpjHjkKjnXoQ,K-One Limo Services,4.5,33.8730946,-84.338429,Other,Other
dg_kNE8HmWvR2B6vp5sKLw,World Of Beer,3.0,33.7775497152,-84.384147852,American (Traditional),Midtown Atlanta
7Z-_gjvhLDmxYtaJTwow0w,JCT Kitchen & Bar,4.0,33.7866310637,-84.4124207265,American (New),Blandtown
Ib800wLfNe0SKS9vVtMSaA,The Bando,4.0,33.7510599,-84.4861628,Hot Dogs,Harland Terrace
1kHV-hdQXDLeyRyrxn4p7g,Toscano & Sons Italian Market,4.5,33.784755,-84.419776,Italian,Knight Park/Howell Station
Af2kgWjIoS_N-A5oTBlSVg,Haven,4.0,33.8606772,-84.3302128,Southern,Brookhaven Village
nTYcfT_ZBuGuyI9HcPwqHQ,Ruby Tuesday Restaurant,3.0,33.846305,-84.358607,Other,Buckhead
9WPpiePEzzCcguBUEwP7HA,Krystal,3.5,33.641669,-84.427707,Fast Food,Other
